normalized	canonical_entry_id	occurrence_count	sections	verification_status
assassinate	SYL-VOCAB-P071-R26	1	part_2_zero_frequency	ocr_consensus_unreviewed
assault	SYL-VOCAB-P009-L05	1	part_1_true_exam	ocr_consensus_unreviewed
assemble	SYL-VOCAB-P009-L06	1	part_1_true_exam	ocr_consensus_unreviewed
assembly	SYL-VOCAB-P009-L07	1	part_1_true_exam	ocr_consensus_unreviewed
assert	SYL-VOCAB-P009-L08	1	part_1_true_exam	ocr_consensus_unreviewed
assess	SYL-VOCAB-P009-L09	1	part_1_true_exam	ocr_consensus_unreviewed
asset	SYL-VOCAB-P009-L10	1	part_1_true_exam	ocr_consensus_unreviewed
assign	SYL-VOCAB-P009-L11	1	part_1_true_exam	ocr_consensus_unreviewed
assignment	SYL-VOCAB-P009-L12	1	part_1_true_exam	ocr_consensus_unreviewed
assimilate	SYL-VOCAB-P009-L13	1	part_1_true_exam	ocr_consensus_unreviewed
assist	SYL-VOCAB-P009-L14	1	part_1_true_exam	ocr_consensus_unreviewed
assistance	SYL-VOCAB-P009-L15	1	part_1_true_exam	ocr_consensus_unreviewed
assistant	SYL-VOCAB-P009-L16	1	part_1_true_exam	ocr_consensus_unreviewed
associate	SYL-VOCAB-P009-L17	1	part_1_true_exam	ocr_consensus_unreviewed
association	SYL-VOCAB-P009-L18	1	part_1_true_exam	ocr_consensus_unreviewed
assume	SYL-VOCAB-P009-L19	1	part_1_true_exam	ocr_consensus_unreviewed
assumption	SYL-VOCAB-P009-L20	1	part_1_true_exam	ocr_consensus_unreviewed
assurance	SYL-VOCAB-P009-L21	1	part_1_true_exam	ocr_consensus_unreviewed
assure	SYL-VOCAB-P009-L22	1	part_1_true_exam	ocr_consensus_unreviewed
asteroid	SYL-VOCAB-P088-L20	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
astonish	SYL-VOCAB-P009-L23	1	part_1_true_exam	ocr_consensus_unreviewed
astronaut	SYL-VOCAB-P009-L24	1	part_1_true_exam	ocr_consensus_unreviewed
astronomy	SYL-VOCAB-P009-L25	1	part_1_true_exam	ocr_consensus_unreviewed
at	SYL-VOCAB-P009-L26	1	part_1_true_exam	ocr_consensus_unreviewed
athlete	SYL-VOCAB-P009-L27	1	part_1_true_exam	ocr_consensus_unreviewed
atmosphere	SYL-VOCAB-P009-L28	1	part_1_true_exam	ocr_consensus_unreviewed
atom	SYL-VOCAB-P009-L29	1	part_1_true_exam	ocr_consensus_unreviewed
attach	SYL-VOCAB-P009-L30	1	part_1_true_exam	ocr_consensus_unreviewed
attack	SYL-VOCAB-P009-R01	1	part_1_true_exam	ocr_consensus_unreviewed
attain	SYL-VOCAB-P009-R02	1	part_1_true_exam	ocr_consensus_unreviewed
attempt	SYL-VOCAB-P009-R03	1	part_1_true_exam	ocr_consensus_unreviewed
attend	SYL-VOCAB-P009-R04	1	part_1_true_exam	ocr_consensus_unreviewed
attendance	SYL-VOCAB-P009-R05	1	part_1_true_exam	ocr_consensus_unreviewed
attendant	SYL-VOCAB-P009-R06	1	part_1_true_exam	ocr_consensus_unreviewed
attention	SYL-VOCAB-P009-R07	1	part_1_true_exam	ocr_consensus_unreviewed
attitude	SYL-VOCAB-P009-R08	1	part_1_true_exam	ocr_consensus_unreviewed
attorney	SYL-VOCAB-P009-R09	1	part_1_true_exam	ocr_consensus_unreviewed
attract	SYL-VOCAB-P009-R10	1	part_1_true_exam	ocr_consensus_unreviewed
attractive	SYL-VOCAB-P009-R11	1	part_1_true_exam	ocr_consensus_unreviewed
attribute	SYL-VOCAB-P009-R12	1	part_1_true_exam	ocr_consensus_unreviewed
auction	SYL-VOCAB-P071-R27	1	part_2_zero_frequency	ocr_consensus_unreviewed
audience	SYL-VOCAB-P009-R13	1	part_1_true_exam	ocr_consensus_unreviewed
audio	SYL-VOCAB-P071-R28	1	part_2_zero_frequency	ocr_consensus_unreviewed
audit	SYL-VOCAB-P009-R14	1	part_1_true_exam	ocr_consensus_unreviewed
auditorium	SYL-VOCAB-P071-R29	1	part_2_zero_frequency	ocr_consensus_unreviewed
augment	SYL-VOCAB-P009-R15	1	part_1_true_exam	ocr_consensus_unreviewed
august	SYL-VOCAB-P009-R16	1	part_1_true_exam	ocr_consensus_unreviewed
aunt	SYL-VOCAB-P071-R30	1	part_2_zero_frequency	ocr_consensus_unreviewed
aural	SYL-VOCAB-P071-R31	1	part_2_zero_frequency	ocr_consensus_unreviewed
authentic	SYL-VOCAB-P009-R17	1	part_1_true_exam	ocr_consensus_unreviewed
author	SYL-VOCAB-P009-R18	1	part_1_true_exam	ocr_consensus_unreviewed
authority	SYL-VOCAB-P009-R19	1	part_1_true_exam	ocr_consensus_unreviewed
autistic	SYL-VOCAB-P088-L21	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
auto	SYL-VOCAB-P009-R20	1	part_1_true_exam	ocr_consensus_unreviewed
automatic	SYL-VOCAB-P009-R21	1	part_1_true_exam	ocr_consensus_unreviewed
automation	SYL-VOCAB-P009-R22	1	part_1_true_exam	ocr_consensus_unreviewed
autonomy	SYL-VOCAB-P009-R23	1	part_1_true_exam	ocr_consensus_unreviewed
autumn	SYL-VOCAB-P071-R32	1	part_2_zero_frequency	verified_manual_visual
auxiliary	SYL-VOCAB-P009-R24	1	part_1_true_exam	ocr_consensus_unreviewed
avail	SYL-VOCAB-P071-R33	1	part_2_zero_frequency	ocr_consensus_unreviewed
available	SYL-VOCAB-P009-R25	1	part_1_true_exam	ocr_consensus_unreviewed
avalanche	SYL-VOCAB-P088-L22	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
avenue	SYL-VOCAB-P009-R26	1	part_1_true_exam	ocr_consensus_unreviewed
average	SYL-VOCAB-P009-R27	1	part_1_true_exam	ocr_consensus_unreviewed
aversion	SYL-VOCAB-P088-L23	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
avert	SYL-VOCAB-P071-R34	1	part_2_zero_frequency	ocr_consensus_unreviewed
aviation	SYL-VOCAB-P071-R35	1	part_2_zero_frequency	ocr_consensus_unreviewed
avoid	SYL-VOCAB-P009-R28	1	part_1_true_exam	ocr_consensus_unreviewed
await	SYL-VOCAB-P009-R29	1	part_1_true_exam	ocr_consensus_unreviewed
awake	SYL-VOCAB-P009-R30	1	part_1_true_exam	ocr_consensus_unreviewed
award	SYL-VOCAB-P009-R31	1	part_1_true_exam	ocr_consensus_unreviewed
aware	SYL-VOCAB-P009-R32	1	part_1_true_exam	ocr_consensus_unreviewed
away	SYL-VOCAB-P009-R33	1	part_1_true_exam	ocr_consensus_unreviewed
awe	SYL-VOCAB-P071-R36	1	part_2_zero_frequency	ocr_consensus_unreviewed
awful	SYL-VOCAB-P072-L01	1	part_2_zero_frequency	ocr_consensus_unreviewed
awkward	SYL-VOCAB-P010-L01	1	part_1_true_exam	ocr_consensus_unreviewed
axe	SYL-VOCAB-P072-L02	1	part_2_zero_frequency	ocr_consensus_unreviewed
axis	SYL-VOCAB-P010-L02	1	part_1_true_exam	ocr_consensus_unreviewed
baby	SYL-VOCAB-P010-L03	1	part_1_true_exam	ocr_consensus_unreviewed
bachelor	SYL-VOCAB-P010-L04	1	part_1_true_exam	ocr_consensus_unreviewed
back	SYL-VOCAB-P010-L05	1	part_1_true_exam	ocr_consensus_unreviewed
backfire	SYL-VOCAB-P088-L24	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
background	SYL-VOCAB-P010-L06	1	part_1_true_exam	ocr_consensus_unreviewed
backward	SYL-VOCAB-P010-L07	1	part_1_true_exam	ocr_consensus_unreviewed
bacon	SYL-VOCAB-P072-L03	1	part_2_zero_frequency	ocr_consensus_unreviewed
bacterium	SYL-VOCAB-P010-L08	1	part_1_true_exam	ocr_consensus_unreviewed
bad	SYL-VOCAB-P010-L09	1	part_1_true_exam	ocr_consensus_unreviewed
badge	SYL-VOCAB-P072-L04	1	part_2_zero_frequency	ocr_consensus_unreviewed
badly	SYL-VOCAB-P010-L10	1	part_1_true_exam	ocr_consensus_unreviewed
badminton	SYL-VOCAB-P072-L05	1	part_2_zero_frequency	ocr_consensus_unreviewed
bag	SYL-VOCAB-P010-L11	1	part_1_true_exam	ocr_consensus_unreviewed
baggage	SYL-VOCAB-P072-L06	1	part_2_zero_frequency	ocr_consensus_unreviewed
bail	SYL-VOCAB-P072-L07	1	part_2_zero_frequency	ocr_consensus_unreviewed
bait	SYL-VOCAB-P010-L12	1	part_1_true_exam	ocr_consensus_unreviewed
bake	SYL-VOCAB-P010-L13	1	part_1_true_exam	ocr_consensus_unreviewed
balance	SYL-VOCAB-P010-L14	1	part_1_true_exam	ocr_consensus_unreviewed
balcony	SYL-VOCAB-P072-L08	1	part_2_zero_frequency	ocr_consensus_unreviewed
bald	SYL-VOCAB-P072-L09	1	part_2_zero_frequency	ocr_consensus_unreviewed
ball	SYL-VOCAB-P010-L15	1	part_1_true_exam	ocr_consensus_unreviewed
ballet	SYL-VOCAB-P010-L16	1	part_1_true_exam	ocr_consensus_unreviewed
balloon	SYL-VOCAB-P010-L17	1	part_1_true_exam	ocr_consensus_unreviewed
ballot	SYL-VOCAB-P010-L18	1	part_1_true_exam	ocr_consensus_unreviewed
baluster	SYL-VOCAB-P088-L25	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
ban	SYL-VOCAB-P010-L19	1	part_1_true_exam	ocr_consensus_unreviewed
banana	SYL-VOCAB-P072-L10	1	part_2_zero_frequency	ocr_consensus_unreviewed
band	SYL-VOCAB-P010-L20	1	part_1_true_exam	ocr_consensus_unreviewed
bandage	SYL-VOCAB-P072-L11	1	part_2_zero_frequency	ocr_consensus_unreviewed
bang	SYL-VOCAB-P010-L21	1	part_1_true_exam	ocr_consensus_unreviewed
bank	SYL-VOCAB-P010-L22	1	part_1_true_exam	ocr_consensus_unreviewed
bankrupt	SYL-VOCAB-P010-L23	1	part_1_true_exam	ocr_consensus_unreviewed
banner	SYL-VOCAB-P072-L12	1	part_2_zero_frequency	ocr_consensus_unreviewed
banquet	SYL-VOCAB-P010-L24	1	part_1_true_exam	ocr_consensus_unreviewed
bar	SYL-VOCAB-P010-L25	1	part_1_true_exam	ocr_consensus_unreviewed
barbecue	SYL-VOCAB-P072-L13	1	part_2_zero_frequency	ocr_consensus_unreviewed
barber	SYL-VOCAB-P010-L26	1	part_1_true_exam	ocr_consensus_unreviewed
bare	SYL-VOCAB-P010-L27	1	part_1_true_exam	ocr_consensus_unreviewed
barely	SYL-VOCAB-P010-L28	1	part_1_true_exam	ocr_consensus_unreviewed
bargain	SYL-VOCAB-P010-R01	1	part_1_true_exam	ocr_consensus_unreviewed
bark	SYL-VOCAB-P072-L14	1	part_2_zero_frequency	ocr_consensus_unreviewed
barn	SYL-VOCAB-P010-R02	1	part_1_true_exam	ocr_consensus_unreviewed
barrel	SYL-VOCAB-P010-R03	1	part_1_true_exam	ocr_consensus_unreviewed
barren	SYL-VOCAB-P072-L15	1	part_2_zero_frequency	ocr_consensus_unreviewed
barrier	SYL-VOCAB-P010-R04	1	part_1_true_exam	ocr_consensus_unreviewed
base	SYL-VOCAB-P010-R05	1	part_1_true_exam	ocr_consensus_unreviewed
baseball	SYL-VOCAB-P072-L16	1	part_2_zero_frequency	ocr_consensus_unreviewed
basement	SYL-VOCAB-P072-L17	1	part_2_zero_frequency	ocr_consensus_unreviewed
basic	SYL-VOCAB-P010-R06	1	part_1_true_exam	ocr_consensus_unreviewed
basin	SYL-VOCAB-P072-L18	1	part_2_zero_frequency	ocr_consensus_unreviewed
basis	SYL-VOCAB-P010-R07	1	part_1_true_exam	ocr_consensus_unreviewed
basket	SYL-VOCAB-P010-R08	1	part_1_true_exam	ocr_consensus_unreviewed
basketball	SYL-VOCAB-P010-R09	1	part_1_true_exam	ocr_consensus_unreviewed
bat	SYL-VOCAB-P072-L19	1	part_2_zero_frequency	ocr_consensus_unreviewed
batch	SYL-VOCAB-P072-L20	1	part_2_zero_frequency	ocr_consensus_unreviewed
bath	SYL-VOCAB-P072-L21	1	part_2_zero_frequency	ocr_consensus_unreviewed
bathe	SYL-VOCAB-P072-L22	1	part_2_zero_frequency	ocr_consensus_unreviewed
bathroom	SYL-VOCAB-P072-L23	1	part_2_zero_frequency	ocr_consensus_unreviewed
battery	SYL-VOCAB-P010-R10	1	part_1_true_exam	ocr_consensus_unreviewed
battle	SYL-VOCAB-P010-R11	1	part_1_true_exam	ocr_consensus_unreviewed
bay	SYL-VOCAB-P010-R12	1	part_1_true_exam	ocr_consensus_unreviewed
be	SYL-VOCAB-P010-R13	1	part_1_true_exam	ocr_consensus_unreviewed
beach	SYL-VOCAB-P072-L24	1	part_2_zero_frequency	ocr_consensus_unreviewed
beam	SYL-VOCAB-P010-R14	1	part_1_true_exam	ocr_consensus_unreviewed
bean	SYL-VOCAB-P072-L25	1	part_2_zero_frequency	ocr_consensus_unreviewed
bear	SYL-VOCAB-P010-R15	1	part_1_true_exam	ocr_consensus_unreviewed
beard	SYL-VOCAB-P010-R16	1	part_1_true_exam	ocr_consensus_unreviewed
beast	SYL-VOCAB-P072-L26	1	part_2_zero_frequency	ocr_consensus_unreviewed
beat	SYL-VOCAB-P010-R17	1	part_1_true_exam	ocr_consensus_unreviewed
beautiful	SYL-VOCAB-P010-R18	1	part_1_true_exam	ocr_consensus_unreviewed
beauty	SYL-VOCAB-P010-R19	1	part_1_true_exam	ocr_consensus_unreviewed
beaver	SYL-VOCAB-P088-L26	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
because	SYL-VOCAB-P010-R20	1	part_1_true_exam	ocr_consensus_unreviewed
become	SYL-VOCAB-P010-R21	1	part_1_true_exam	ocr_consensus_unreviewed
bed	SYL-VOCAB-P010-R22	1	part_1_true_exam	ocr_consensus_unreviewed
bee	SYL-VOCAB-P072-L27	1	part_2_zero_frequency	ocr_consensus_unreviewed
beef	SYL-VOCAB-P010-R23	1	part_1_true_exam	ocr_consensus_unreviewed
beer	SYL-VOCAB-P010-R24	1	part_1_true_exam	ocr_consensus_unreviewed
before	SYL-VOCAB-P010-R25	1	part_1_true_exam	ocr_consensus_unreviewed
beforehand	SYL-VOCAB-P072-L28	1	part_2_zero_frequency	ocr_consensus_unreviewed
beg	SYL-VOCAB-P072-L29	1	part_2_zero_frequency	ocr_consensus_unreviewed
begin	SYL-VOCAB-P010-R26	1	part_1_true_exam	ocr_consensus_unreviewed
beginning	SYL-VOCAB-P010-R27	1	part_1_true_exam	ocr_consensus_unreviewed
behalf	SYL-VOCAB-P010-R28	1	part_1_true_exam	ocr_consensus_unreviewed
behave	SYL-VOCAB-P011-L01	1	part_1_true_exam	ocr_consensus_unreviewed
behind	SYL-VOCAB-P011-L02	1	part_1_true_exam	ocr_consensus_unreviewed
being	SYL-VOCAB-P011-L03	1	part_1_true_exam	ocr_consensus_unreviewed
belated	SYL-VOCAB-P088-L27	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
belief	SYL-VOCAB-P011-L04	1	part_1_true_exam	ocr_consensus_unreviewed
believe	SYL-VOCAB-P011-L05	1	part_1_true_exam	ocr_consensus_unreviewed
bell	SYL-VOCAB-P011-L06	1	part_1_true_exam	ocr_consensus_unreviewed
belly	SYL-VOCAB-P011-L07	1	part_1_true_exam	ocr_consensus_unreviewed
belong	SYL-VOCAB-P011-L08	1	part_1_true_exam	ocr_consensus_unreviewed
beloved	SYL-VOCAB-P072-L30	1	part_2_zero_frequency	ocr_consensus_unreviewed
below	SYL-VOCAB-P011-L09	1	part_1_true_exam	ocr_consensus_unreviewed
belt	SYL-VOCAB-P011-L10	1	part_1_true_exam	ocr_consensus_unreviewed
bench	SYL-VOCAB-P072-L31	1	part_2_zero_frequency	ocr_consensus_unreviewed
bend	SYL-VOCAB-P072-L32	1	part_2_zero_frequency	ocr_consensus_unreviewed
beneath	SYL-VOCAB-P011-L11	1	part_1_true_exam	ocr_consensus_unreviewed
benefactor	SYL-VOCAB-P088-L28	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
beneficial	SYL-VOCAB-P011-L12	1	part_1_true_exam	ocr_consensus_unreviewed
benefit	SYL-VOCAB-P011-L13	1	part_1_true_exam	ocr_consensus_unreviewed
benign	SYL-VOCAB-P072-L33	1	part_2_zero_frequency	ocr_consensus_unreviewed
beside	SYL-VOCAB-P011-L14	1	part_1_true_exam	ocr_consensus_unreviewed
besides	SYL-VOCAB-P011-L15	1	part_1_true_exam	ocr_consensus_unreviewed
best	SYL-VOCAB-P011-L16	1	part_1_true_exam	ocr_consensus_unreviewed
bet	SYL-VOCAB-P011-L17	1	part_1_true_exam	ocr_consensus_unreviewed
betray	SYL-VOCAB-P011-L18	1	part_1_true_exam	ocr_consensus_unreviewed
better	SYL-VOCAB-P011-L19	1	part_1_true_exam	ocr_consensus_unreviewed
between	SYL-VOCAB-P011-L20	1	part_1_true_exam	ocr_consensus_unreviewed
beverage	SYL-VOCAB-P072-L34	1	part_2_zero_frequency	ocr_consensus_unreviewed
beware	SYL-VOCAB-P072-L35	1	part_2_zero_frequency	ocr_consensus_unreviewed
bewilder	SYL-VOCAB-P011-L21	1	part_1_true_exam	ocr_consensus_unreviewed
beyond	SYL-VOCAB-P011-L22	1	part_1_true_exam	ocr_consensus_unreviewed
bias	SYL-VOCAB-P011-L23	1	part_1_true_exam	ocr_consensus_unreviewed
bible	SYL-VOCAB-P011-L24	1	part_1_true_exam	ocr_consensus_unreviewed
bibliography	SYL-VOCAB-P072-L36	1	part_2_zero_frequency	ocr_consensus_unreviewed
bicycle	SYL-VOCAB-P011-L25	1	part_1_true_exam	ocr_consensus_unreviewed
bid	SYL-VOCAB-P011-L26	1	part_1_true_exam	ocr_consensus_unreviewed
big	SYL-VOCAB-P011-L27	1	part_1_true_exam	ocr_consensus_unreviewed
bill	SYL-VOCAB-P011-L28	1	part_1_true_exam	ocr_consensus_unreviewed
billion	SYL-VOCAB-P011-L29	1	part_1_true_exam	ocr_consensus_unreviewed
bin	SYL-VOCAB-P011-L30	1	part_1_true_exam	ocr_consensus_unreviewed
bind	SYL-VOCAB-P011-L31	1	part_1_true_exam	ocr_consensus_unreviewed
biography	SYL-VOCAB-P011-R01	1	part_1_true_exam	ocr_consensus_unreviewed
biology	SYL-VOCAB-P011-R02	1	part_1_true_exam	ocr_consensus_unreviewed
biophilia	SYL-VOCAB-P088-L29	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
bipedal	SYL-VOCAB-P088-L30	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
bird	SYL-VOCAB-P011-R03	1	part_1_true_exam	ocr_consensus_unreviewed
birth	SYL-VOCAB-P011-R04	1	part_1_true_exam	ocr_consensus_unreviewed
birthday	SYL-VOCAB-P011-R05	1	part_1_true_exam	ocr_consensus_unreviewed
biscuit	SYL-VOCAB-P072-L37	1	part_2_zero_frequency	ocr_consensus_unreviewed
bit	SYL-VOCAB-P011-R06	1	part_1_true_exam	ocr_consensus_unreviewed
bite	SYL-VOCAB-P011-R07	1	part_1_true_exam	ocr_consensus_unreviewed
bitter	SYL-VOCAB-P011-R08	1	part_1_true_exam	ocr_consensus_unreviewed
bizarre	SYL-VOCAB-P011-R09	1	part_1_true_exam	ocr_consensus_unreviewed
black	SYL-VOCAB-P011-R10	1	part_1_true_exam	ocr_consensus_unreviewed
blackboard	SYL-VOCAB-P072-L38	1	part_2_zero_frequency	ocr_consensus_unreviewed
blackmail	SYL-VOCAB-P072-R01	1	part_2_zero_frequency	ocr_consensus_unreviewed
blade	SYL-VOCAB-P072-R02	1	part_2_zero_frequency	ocr_consensus_unreviewed
blame	SYL-VOCAB-P011-R11	1	part_1_true_exam	ocr_consensus_unreviewed
blank	SYL-VOCAB-P011-R12	1	part_1_true_exam	ocr_consensus_unreviewed
blanket	SYL-VOCAB-P072-R03	1	part_2_zero_frequency	ocr_consensus_unreviewed
blast	SYL-VOCAB-P072-R04	1	part_2_zero_frequency	ocr_consensus_unreviewed
blaze	SYL-VOCAB-P011-R13	1	part_1_true_exam	ocr_consensus_unreviewed
bleak	SYL-VOCAB-P011-R14	1	part_1_true_exam	ocr_consensus_unreviewed
bleed	SYL-VOCAB-P011-R15	1	part_1_true_exam	ocr_consensus_unreviewed
blend	SYL-VOCAB-P072-R05	1	part_2_zero_frequency	ocr_consensus_unreviewed
bless	SYL-VOCAB-P011-R16	1	part_1_true_exam	ocr_consensus_unreviewed
blind	SYL-VOCAB-P011-R17	1	part_1_true_exam	ocr_consensus_unreviewed
block	SYL-VOCAB-P011-R18	1	part_1_true_exam	ocr_consensus_unreviewed
blog	SYL-VOCAB-P011-R19	1	part_1_true_exam	ocr_consensus_unreviewed
blood	SYL-VOCAB-P011-R20	1	part_1_true_exam	ocr_consensus_unreviewed
bloody	SYL-VOCAB-P072-R06	1	part_2_zero_frequency	ocr_consensus_unreviewed
bloom	SYL-VOCAB-P072-R07	1	part_2_zero_frequency	ocr_consensus_unreviewed
blossom	SYL-VOCAB-P011-R21	1	part_1_true_exam	ocr_consensus_unreviewed
blouse	SYL-VOCAB-P072-R08	1	part_2_zero_frequency	ocr_consensus_unreviewed
blow	SYL-VOCAB-P011-R22	1	part_1_true_exam	ocr_consensus_unreviewed
blue	SYL-VOCAB-P011-R23	1	part_1_true_exam	ocr_consensus_unreviewed
blueprint	SYL-VOCAB-P011-R24	1	part_1_true_exam	ocr_consensus_unreviewed
blunder	SYL-VOCAB-P011-R25	1	part_1_true_exam	ocr_consensus_unreviewed
blunt	SYL-VOCAB-P011-R26	1	part_1_true_exam	ocr_consensus_unreviewed
blur	SYL-VOCAB-P072-R09	1	part_2_zero_frequency	ocr_consensus_unreviewed
blush	SYL-VOCAB-P072-R10	1	part_2_zero_frequency	ocr_consensus_unreviewed
board	SYL-VOCAB-P011-R27	1	part_1_true_exam	ocr_consensus_unreviewed
boast	SYL-VOCAB-P011-R28	1	part_1_true_exam	ocr_consensus_unreviewed
boat	SYL-VOCAB-P011-R29	1	part_1_true_exam	ocr_consensus_unreviewed
body	SYL-VOCAB-P012-L01	1	part_1_true_exam	ocr_consensus_unreviewed
boil	SYL-VOCAB-P012-L02	1	part_1_true_exam	ocr_consensus_unreviewed
bold	SYL-VOCAB-P012-L03	1	part_1_true_exam	ocr_consensus_unreviewed
bolt	SYL-VOCAB-P072-R11	1	part_2_zero_frequency	ocr_consensus_unreviewed
bomb	SYL-VOCAB-P012-L04	1	part_1_true_exam	ocr_consensus_unreviewed
bond	SYL-VOCAB-P012-L05	1	part_1_true_exam	ocr_consensus_unreviewed
bone	SYL-VOCAB-P012-L06	1	part_1_true_exam	ocr_consensus_unreviewed
bonus	SYL-VOCAB-P012-L07	1	part_1_true_exam	ocr_consensus_unreviewed
booby	SYL-VOCAB-P088-L31	1	part_3_beyond_syllabus	ocr_consensus_unreviewed
book	SYL-VOCAB-P012-L08	1	part_1_true_exam	ocr_consensus_unreviewed
boom	SYL-VOCAB-P012-L09	1	part_1_true_exam	ocr_consensus_unreviewed
boost	SYL-VOCAB-P012-L10	1	part_1_true_exam	ocr_consensus_unreviewed
boot	SYL-VOCAB-P012-L11	1	part_1_true_exam	ocr_consensus_unreviewed
booth	SYL-VOCAB-P012-L12	1	part_1_true_exam	ocr_consensus_unreviewed
border	SYL-VOCAB-P012-L13	1	part_1_true_exam	ocr_consensus_unreviewed
bore	SYL-VOCAB-P012-L14	1	part_1_true_exam	ocr_consensus_unreviewed
born	SYL-VOCAB-P012-L15	1	part_1_true_exam	ocr_consensus_unreviewed
borrow	SYL-VOCAB-P012-L16	1	part_1_true_exam	ocr_consensus_unreviewed
bosom	SYL-VOCAB-P072-R13	1	part_2_zero_frequency	ocr_consensus_unreviewed
boss	SYL-VOCAB-P012-L17	1	part_1_true_exam	ocr_consensus_unreviewed
botany	SYL-VOCAB-P072-R12	1	part_2_zero_frequency	ocr_consensus_unreviewed
both	SYL-VOCAB-P012-L18	1	part_1_true_exam	ocr_consensus_unreviewed
bother	SYL-VOCAB-P012-L19	1	part_1_true_exam	ocr_consensus_unreviewed
bottle	SYL-VOCAB-P072-R14	1	part_2_zero_frequency	ocr_consensus_unreviewed
bottom	SYL-VOCAB-P012-L20	1	part_1_true_exam	ocr_consensus_unreviewed
bounce	SYL-VOCAB-P072-R15	1	part_2_zero_frequency	ocr_consensus_unreviewed
bound	SYL-VOCAB-P012-L21	1	part_1_true_exam	ocr_consensus_unreviewed
boundary	SYL-VOCAB-P012-L22	1	part_1_true_exam	ocr_consensus_unreviewed
bow	SYL-VOCAB-P072-R16	1	part_2_zero_frequency	ocr_consensus_unreviewed
bowel	SYL-VOCAB-P072-R17	1	part_2_zero_frequency	ocr_consensus_unreviewed
bowl	SYL-VOCAB-P072-R18	1	part_2_zero_frequency	ocr_consensus_unreviewed
bowling	SYL-VOCAB-P072-R19	1	part_2_zero_frequency	ocr_consensus_unreviewed
box	SYL-VOCAB-P012-L23	1	part_1_true_exam	ocr_consensus_unreviewed
boy	SYL-VOCAB-P012-L24	1	part_1_true_exam	ocr_consensus_unreviewed
boycott	SYL-VOCAB-P012-L25	1	part_1_true_exam	ocr_consensus_unreviewed
brace	SYL-VOCAB-P072-R20	1	part_2_zero_frequency	ocr_consensus_unreviewed
bracket	SYL-VOCAB-P012-L26	1	part_1_true_exam	ocr_consensus_unreviewed
brain	SYL-VOCAB-P012-L27	1	part_1_true_exam	ocr_consensus_unreviewed
brake	SYL-VOCAB-P012-R01	1	part_1_true_exam	ocr_consensus_unreviewed
branch	SYL-VOCAB-P012-R02	1	part_1_true_exam	ocr_consensus_unreviewed
brand	SYL-VOCAB-P012-R03	1	part_1_true_exam	ocr_consensus_unreviewed
brandy	SYL-VOCAB-P072-R21	1	part_2_zero_frequency	ocr_consensus_unreviewed
brass	SYL-VOCAB-P072-R22	1	part_2_zero_frequency	verified_manual_visual
brave	SYL-VOCAB-P012-R04	1	part_1_true_exam	ocr_consensus_unreviewed
breach	SYL-VOCAB-P072-R23	1	part_2_zero_frequency	ocr_consensus_unreviewed
bread	SYL-VOCAB-P012-R05	1	part_1_true_exam	ocr_consensus_unreviewed
breadth	SYL-VOCAB-P012-R06	1	part_1_true_exam	ocr_consensus_unreviewed
break	SYL-VOCAB-P012-R07	1	part_1_true_exam	ocr_consensus_unreviewed
breakdown	SYL-VOCAB-P012-R08	1	part_1_true_exam	ocr_consensus_unreviewed
breakfast	SYL-VOCAB-P072-R24	1	part_2_zero_frequency	ocr_consensus_unreviewed
breast	SYL-VOCAB-P012-R09	1	part_1_true_exam	ocr_consensus_unreviewed
breath	SYL-VOCAB-P012-R10	1	part_1_true_exam	ocr_consensus_unreviewed
breathe	SYL-VOCAB-P012-R11	1	part_1_true_exam	ocr_consensus_unreviewed
breed	SYL-VOCAB-P012-R12	1	part_1_true_exam	ocr_consensus_unreviewed
breeze	SYL-VOCAB-P072-R25	1	part_2_zero_frequency	ocr_consensus_unreviewed
bribe	SYL-VOCAB-P012-R13	1	part_1_true_exam	ocr_consensus_unreviewed
brick	SYL-VOCAB-P012-R14	1	part_1_true_exam	ocr_consensus_unreviewed
bride	SYL-VOCAB-P012-R15	1	part_1_true_exam	ocr_consensus_unreviewed
bridge	SYL-VOCAB-P012-R16	1	part_1_true_exam	ocr_consensus_unreviewed
brief	SYL-VOCAB-P012-R17	1	part_1_true_exam	ocr_consensus_unreviewed
briefcase	SYL-VOCAB-P072-R26	1	part_2_zero_frequency	ocr_consensus_unreviewed
bright	SYL-VOCAB-P012-R18	1	part_1_true_exam	ocr_consensus_unreviewed
brilliant	SYL-VOCAB-P072-R27	1	part_2_zero_frequency	ocr_consensus_unreviewed
brim	SYL-VOCAB-P072-R28	1	part_2_zero_frequency	ocr_consensus_unreviewed
bring	SYL-VOCAB-P012-R19	1	part_1_true_exam	ocr_consensus_unreviewed
